"";"Código.Municipio";"Nombre.Municipio";"Puntaje"
"582";27205;"CONDOTO";40,9786075498575
"583";27245;"EL CARMEN DE ATRATO";44,9150549450549
"584";27250;"EL LITORAL DEL SAN JUAN";39,2434757834758
"585";27361;"ISTMINA";40,5544748921964
"586";27372;"JURADÓ";40,1384615384615
"587";27413;"LLORÓ";38,3038461538462
"588";27425;"MEDIO ATRATO";38,2830769230769
"589";27430;"MEDIO BAUDÓ";38,8469450549451
"590";27450;"MEDIO SAN JUAN";38,0285411140584
"591";27491;"NÓVITA";40,8953846153846
"592";27495;"NUQUÍ";41,1384615384615
"593";27580;"RÍO IRÓ";38,2938056680162
"594";27600;"RÍO QUITO";37,5898992673993
"595";27615;"RIOSUCIO";39,0058351648352
"596";27660;"SAN JOSÉ DEL PALMAR";42,1485856079405
"597";27745;"SIPÍ";37,7061538461539
"598";27787;"TADÓ";39,9675646345356
"599";27800;"UNGUÍA";40,0676833631485
"600";27810;"UNIÓN PANAMERICANA";40,0592307692308
"601";41001;"NEIVA";46,5550420499118
"602";41006;"ACEVEDO";43,0297426035503
"603";41013;"AGRADO";42,040356043956
"604";41016;"AIPE";41,9004694124773
"605";41020;"ALGECIRAS";43,7190191467921
"606";41026;"ALTAMIRA";46,7046153846154
"607";41078;"BARAYA";42,6681342062193
"608";41132;"CAMPOALEGRE";43,5329305011343
"609";41206;"COLOMBIA";42,995893970894
"610";41244;"ELÍAS";45,7853846153846
"611";41298;"GARZÓN";45,0375814578435
"612";41306;"GIGANTE";43,4840633718613
"613";41319;"GUADALUPE";42,6033188195452
"614";41349;"HOBO";42,8723393045311
"615";41357;"ÍQUIRA";44,6884959816303
"616";41359;"ISNOS";42,6022508741259
"617";41378;"LA ARGENTINA";43,0665150093809
"618";41396;"LA PLATA";43,9846690790242
"619";41483;"NÁTAGA";42,9429032258065
"620";41503;"OPORAPA";43,7269764957265
"621";41518;"PAICOL";46,0238461538462
"622";41524;"PALERMO";44,7855631399317
"623";41530;"PALESTINA";41,3813160333642
"624";41548;"PITAL";43,2757183257919
"625";41551;"PITALITO";45,1904038920507
"626";41615;"RIVERA";44,0398531468531
"627";41660;"SALADOBLANCO";43,6603981106613
"628";41668;"SAN AGUSTÍN";43,9891449175824
"629";41676;"SANTA MARÍA";43,8561043956044
"630";41770;"SUAZA";43,6726830398517
"631";41791;"TARQUI";43,5982636450686
"632";41797;"TESALIA";44,6528166570272
"633";41799;"TELLO";43,0549278846154
"634";41801;"TERUEL";46,04
"635";41807;"TIMANÁ";43,2525297619048
"636";41872;"VILLAVIEJA";42,2625506072875
"637";41885;"YAGUARÁ";43,8473177257525
"638";44001;"RIOHACHA";42,8596140074759
"639";44035;"ALBANIA";44,2178321678322
"640";44078;"BARRANCAS";42,0601343836886
"641";44090;"DIBULLA";40,7404114490161
"642";44098;"DISTRACCIÓN";40,4121893491124
"643";44110;"EL MOLINO";42,2043143812709
"644";44279;"FONSECA";42,4897336705847
"645";44378;"HATONUEVO";41,1438636363636
"646";44420;"LA JAGUA DEL PILAR";43,4338461538462
"647";44430;"MAICAO";42,1763941332501
"648";44560;"MANAURE";41,1016542597188
"649";44650;"SAN JUAN DEL CESAR";44,2784138342278
"650";44847;"URIBIA";40,5366524680531
"651";44855;"URUMITA";42,5409241837299
"652";44874;"VILLANUEVA";44,2209844887623
"653";47001;"SANTA MARTA";43,1823407582088
"654";47030;"ALGARROBO";39,6893477282951
"655";47053;"ARACATACA";39,9896936114733
"656";47058;"ARIGUANÍ";40,7585136543673
"657";47161;"CERRO DE SAN ANTONIO";39,9315384615385
"658";47170;"CHIVOLO";40,2294846153846
"659";47189;"CIÉNAGA";41,1630373214928
"660";47205;"CONCORDIA";38,9490975504942
"661";47245;"EL BANCO";41,7504486325924
"662";47258;"EL PIÑÓN";39,6724615384615
"663";47268;"EL RETÉN";39,5706771860618
"664";47288;"FUNDACIÓN";41,838795620438
"665";47318;"GUAMAL";41,0207850098619
"666";47460;"NUEVA GRANADA";40,280067624683
"667";47541;"PEDRAZA";39,956904315197
"668";47545;"PIJIÑO DEL CARMEN";40,2723381568926
"669";47551;"PIVIJAY";42,7053500247076
"670";47555;"PLATO";41,1540098482832
"671";47570;"PUEBLOVIEJO";38,7390223720503
"672";47605;"REMOLINO";39,1007692307692
"673";47660;"SABANAS DE SAN ÁNGEL";39,6479833679834
"674";47675;"SALAMINA";40,6698951048951
"675";47692;"SAN SEBASTIÁN DE BUENAVISTA";41,3035680473373
"676";47703;"SAN ZENÓN";40,1065782493369
"677";47707;"SANTA ANA";41,1296305668016
"678";47720;"SANTA BÁRBARA DE PINTO";38,0260256410256
"679";47745;"SITIONUEVO";42,7620537714713
"680";47798;"TENERIFE";40,6258553386912
"681";47960;"ZAPAYÁN";40,2988507877664
"682";47980;"ZONA BANANERA";39,7333898497952
"683";50001;"VILLAVICENCIO";45,430314962513
"684";50006;"ACACÍAS";45,647757435415
"685";50110;"BARRANCA DE UPÍA";42,0861538461538
"686";50124;"CABUYARO";41,9530769230769
"687";50150;"CASTILLA LA NUEVA";42,4721686223381
"688";50223;"SAN LUIS DE CUBARRAL";44,9737123745819
"689";50226;"CUMARAL";44,7989774024195
"690";50245;"EL CALVARIO";44,93150997151
"691";50251;"EL CASTILLO";44,0566362451108
"692";50270;"EL DORADO";43,6784615384615
"693";50287;"FUENTE DE ORO";41,9531848852901
"694";50313;"GRANADA";44,0257502067825
"695";50318;"GUAMAL";44,7548
"696";50325;"MAPIRIPÁN";41,45
"697";50330;"MESETAS";41,4580106100796
"698";50350;"LA MACARENA";43,2245263157895
"699";50370;"URIBE";44,225016722408
"700";50400;"LEJANÍAS";43,2609752747253
"701";50450;"PUERTO CONCORDIA";40,9605071851226
"702";50568;"PUERTO GAITÁN";43,0178724202627
"703";50573;"PUERTO LÓPEZ";42,969220202874
"704";50577;"PUERTO LLERAS";40,9830455259027
"705";50590;"PUERTO RICO";42,1336223776224
"706";50606;"RESTREPO";45,8286409350367
"707";50680;"SAN CARLOS DE GUAROA";42,7365254969749
"708";50683;"SAN JUAN DE ARAMA";42,3821538461538
"709";50686;"SAN JUANITO";44,9592307692308
"710";50689;"SAN MARTÍN";45,0075417548812
"711";50711;"VISTAHERMOSA";41,7776687116564
"712";52001;"PASTO";47,8783211787247
"713";52019;"ALBÁN";44,6349565217391
"714";52022;"ALDANA";46,7271428571429
"715";52036;"ANCUYÁ";47,1306549885758
"716";52051;"ARBOLEDA";42,9376353276353
"717";52079;"BARBACOAS";40,3038492307692
"718";52083;"BELÉN";47,9219949281488
"719";52110;"BUESACO";45,6656123481781
"720";52203;"COLÓN";45,7975406283857
"721";52207;"CONSACÁ";45,1666845557543
"722";52210;"CONTADERO";46,6313736263736
"723";52215;"CÓRDOBA";44,8682692307692
"724";52224;"CUASPÚD";44,2167983367983
"725";52227;"CUMBAL";44,3928133541585
"726";52233;"CUMBITARA";42,1680175109443
"727";52240;"CHACHAGÜÍ";45,3911632270169
"728";52250;"EL CHARCO";40,4250969355847
"729";52254;"EL PEÑOL";44,3394694960212
"730";52256;"EL ROSARIO";45,3953283302064
"731";52258;"EL TABLÓN DE GÓMEZ";44,7878217109993
"732";52260;"EL TAMBO";46,2523426573427
"733";52287;"FUNES";45,6317948717949
"734";52317;"GUACHUCAL";46,9453475935829
"735";52320;"GUAITARILLA";47,9124013806706
"736";52323;"GUALMATÁN";46,1765384615385
"737";52352;"ILES";44,095187539733
"738";52354;"IMUÉS";45,4965260545906
"739";52356;"IPIALES";47,4700822976151
"740";52378;"LA CRUZ";44,9570126660488
"741";52381;"LA FLORIDA";46,3824933687003
"742";52385;"LA LLANADA";43,9196304675717
"743";52390;"LA TOLA";38,7561538461538
"744";52399;"LA UNIÓN";44,787922051282
"745";52405;"LEIVA";41,3645634095634
"746";52411;"LINARES";45,4716336241079
"747";52418;"LOS ANDES";45,0730512820513
"748";52427;"MAGÜÍ";40,3484615384615
"749";52435;"MALLAMA";44,7108630393996
"750";52473;"MOSQUERA";40,9876923076923
"751";52480;"NARIÑO";43,9084615384615
"752";52490;"OLAYA HERRERA";41,3034220907298
"753";52506;"OSPINA";44,3781118881119
"754";52520;"FRANCISCO PIZARRO";39,514188034188
"755";52540;"POLICARPA";45,4286585365854
"756";52560;"POTOSÍ";45,7077692307692
"757";52565;"PROVIDENCIA";42,9984615384615
"758";52573;"PUERRES";46,018869165023
"759";52585;"PUPIALES";47,7635032967033
"760";52612;"RICAURTE";42,97643017177
"761";52621;"ROBERTO PAYÁN";39,1759090909091
"762";52678;"SAMANIEGO";45,8304086538461
"763";52683;"SANDONÁ";45,7184258241758
"764";52685;"SAN BERNARDO";47,1006818181818
"765";52687;"SAN LORENZO";44,9107441471572
"766";52693;"SAN PABLO";46,4374538911381
"767";52694;"SAN PEDRO DE CARTAGO";43,8361538461538
"768";52696;"SANTA BÁRBARA";41,2523076923077
"769";52699;"SANTACRUZ";46,1554751131222
"770";52720;"SAPUYES";45,9459061277705
"771";52786;"TAMINANGO";44,2916947115385
"772";52788;"TANGUA";45,7484961884962
"773";52835;"SAN ANDRÉS DE TUMACO";40,2420532878682
"774";52838;"TÚQUERRES";46,7154022582922
"775";52885;"YACUANQUER";44,7573889490791
"776";54001;"CÚCUTA";45,077655746987
"777";54003;"ÁBREGO";44,4336588628762
"778";54051;"ARBOLEDAS";42,6526236263736
"779";54099;"BOCHALEMA";46,1273596673597
"780";54109;"BUCARASICA";42,6351452991453
"781";54125;"CÁCOTA";44,9453846153846
"782";54128;"CÁCHIRA";43,9410434120335
"783";54172;"CHINÁCOTA";45,909429168117
"784";54174;"CHITAGÁ";47,7846153846154
"785";54206;"CONVENCIÓN";43,4177644230769
"786";54223;"CUCUTILLA";43,5091010194625
"787";54239;"DURANIA";43,4023076923077
"788";54245;"EL CARMEN";42,8840934065934
"789";54250;"EL TARRA";41,0969230769231
"790";54261;"EL ZULIA";42,1663276258625
"791";54313;"GRAMALOTE";43,5664387464387
"792";54344;"HACARÍ";42,8553846153846
"793";54347;"HERRÁN";46,4469230769231
"794";54377;"LABATECA";45,8253846153846
"795";54385;"LA ESPERANZA";44,2626153846154
"796";54398;"LA PLAYA";42,1344353518822
"797";54405;"LOS PATIOS";44,9916542711432
"798";54418;"LOURDES";43,0446153846154
"799";54480;"MUTISCUA";47,4515384615385
"800";54498;"OCAÑA";46,3636277673546
"801";54518;"PAMPLONA";48,0200277744234
"802";54520;"PAMPLONITA";45,6777948717949
"803";54553;"PUERTO SANTANDER";42,5276923076923
"804";54599;"RAGONVALIA";44,1838461538462
"805";54660;"SALAZAR";43,2604996034893
"806";54670;"SAN CALIXTO";41,3661538461538
"807";54673;"SAN CAYETANO";41,7556068376068
"808";54680;"SANTIAGO";41,8976923076923
"809";54720;"SARDINATA";42,2137237762238
"810";54743;"SILOS";46,6253021978022
"811";54800;"TEORAMA";40,9098089829633
"812";54810;"TIBÚ";42,6701616031028
"813";54820;"TOLEDO";44,3971681749623
"814";54871;"VILLA CARO";43,0282051282051
"815";54874;"VILLA DEL ROSARIO";44,0360685600729
"816";63001;"ARMENIA";46,0974372602847
"817";63111;"BUENAVISTA";42,5592867132867
"818";63130;"CALARCÁ";44,479052581338
"819";63190;"CIRCASIA";44,5399755022048
"820";63212;"CÓRDOBA";43,2675
"821";63272;"FILANDIA";44,5467605633803
"822";63302;"GÉNOVA";43,9203555878084
"823";63401;"LA TEBAIDA";44,0543486937591
"824";63470;"MONTENEGRO";43,338257918552
"825";63548;"PIJAO";42,5883355063016
"826";63594;"QUIMBAYA";43,9411849351572
"827";63690;"SALENTO";51,5993970893971
"828";66001;"PEREIRA";45,6112306496922
"829";66045;"APÍA";42,0036609377607
"830";66075;"BALBOA";41,1931741821397
"831";66088;"BELÉN DE UMBRÍA";42,8848104008667
"832";66170;"DOSQUEBRADAS";46,7272147283996
"833";66318;"GUÁTICA";42,6211268191268
"834";66383;"LA CELIA";42,5463461538462
"835";66400;"LA VIRGINIA";44,9738629676335
"836";66440;"MARSELLA";43,9703015734266
"837";66456;"MISTRATÓ";42,5005700549451
"838";66572;"PUEBLO RICO";39,0930005455537
"839";66594;"QUINCHÍA";44,0237526959022
"840";66682;"SANTA ROSA DE CABAL";45,4907369929256
"841";66687;"SANTUARIO";46,3349723076923
"842";68001;"BUCARAMANGA";48,2453996741992
"843";68013;"AGUADA";46,48
"844";68020;"ALBANIA";43,9426556776557
"845";68051;"ARATOCA";43,320446985447
"846";68077;"BARBOSA";44,442711645896
"847";68079;"BARICHARA";46,9169507969508
"848";68081;"BARRANCABERMEJA";45,5192179532626
"849";68092;"BETULIA";44,4009686609687
"850";68101;"BOLÍVAR";43,7942928039702
"851";68121;"CABRERA";43,8909925558313
"852";68132;"CALIFORNIA";43,0947076923077
"853";68147;"CAPITANEJO";42,8097345132743
"854";68152;"CARCASÍ";42,6834042553191
"855";68160;"CEPITÁ";42,1435198135198
"856";68162;"CERRITO";44,6262678062678
"857";68167;"CHARALÁ";48,182290444981
"858";68169;"CHARTA";46,7338461538461
"859";68176;"CHIMA";43,3244230769231
"860";68179;"CHIPATÁ";45,2116153846154
"861";68190;"CIMITARRA";41,9303484549638
"862";68207;"CONCEPCIÓN";43,8589038461539
"863";68209;"CONFINES";40,2940854700855
"864";68211;"CONTRATACIÓN";45,3997435897436
"865";68217;"COROMORO";42,0542840236686
"866";68229;"CURITÍ";43,0554140395124
"867";68235;"EL CARMEN DE CHUCURÍ";42,0195051102743
"868";68245;"EL GUACAMAYO";44,7970629370629
"869";68250;"EL PEÑÓN";43,2828571428571
"870";68255;"EL PLAYÓN";42,9650054171181
"871";68264;"ENCINO";42,0706293706294
"872";68266;"ENCISO";47,0916059379217
"873";68271;"FLORIÁN";43,2289920424403
"874";68276;"FLORIDABLANCA";48,3714336
"875";68296;"GALÁN";42,3782051282051
"876";68298;"GÁMBITA";41,8523076923077
"877";68307;"GIRÓN";45,2762082121227
"878";68318;"GUACA";42,0604362801378
"879";68320;"GUADALUPE";47,0052618657938
"880";68322;"GUAPOTÁ";44,190989010989
"881";68324;"GUAVATÁ";39,0498499061914
"882";68327;"GÜEPSA";44,2161538461539
"883";68344;"HATO";42,0122701688555
"884";68368;"JESÚS MARÍA";43,6907692307692
"885";68370;"JORDÁN";36,3846153846154
"886";68377;"LA BELLEZA";43,9945392231531
"887";68385;"LANDÁZURI";42,6605806451613
"888";68397;"LA PAZ";46,3449607535322
"889";68406;"LEBRIJA";45,3032926249009
"890";68418;"LOS SANTOS";43,1998985629755
"891";68425;"MACARAVITA";43,1448837209302
"892";68432;"MÁLAGA";46,8876231633535
"893";68444;"MATANZA";41,5788726790451
"894";68464;"MOGOTES";44,0957371794872
"895";68468;"MOLAGAVITA";42,5279807692308
"896";68498;"OCAMONTE";43,869185520362
"897";68500;"OIBA";45,4103760683761
"898";68502;"ONZAGA";41,6837205651491
"899";68522;"PALMAR";42,6123076923077
"900";68524;"PALMAS DEL SOCORRO";44,2985897435897
"901";68533;"PÁRAMO";47,39
"902";68547;"PIEDECUESTA";45,5335408316197
"903";68549;"PINCHOTE";45,4416524216524
"904";68572;"PUENTE NACIONAL";45,525550397878
"905";68573;"PUERTO PARRA";41,0098717948718
"906";68575;"PUERTO WILCHES";40,915893025893
"907";68615;"RIONEGRO";43,3426348364279
"908";68655;"SABANA DE TORRES";44,1896678321678
"909";68669;"SAN ANDRÉS";42,6981420765027
"910";68673;"SAN BENITO";41,4253375196232
"911";68679;"SAN GIL";46,2148360952312
"912";68682;"SAN JOAQUÍN";44,3527851458886
"913";68684;"SAN JOSÉ DE MIRANDA";48,6973755656109
"914";68686;"SAN MIGUEL";44,5744117647059
"915";68689;"SAN VICENTE DE CHUCURÍ";44,0005381313965
"916";68705;"SANTA BÁRBARA";43,2698662207358
"917";68720;"SANTA HELENA DEL OPÓN";42,7268734491315
"918";68745;"SIMACOTA";44,4840769230769
"919";68755;"SOCORRO";45,7850093482906
"920";68770;"SUAITA";44,1383188996434
"921";68773;"SUCRE";44,4557918552036
"922";68780;"SURATÁ";46,9112655086849
"923";68820;"TONA";42,9704519230769
"924";68855;"VALLE DE SAN JOSÉ";44,4421245421245
"925";68861;"VÉLEZ";45,5393072145246
"926";68867;"VETAS";43,2834615384615
"927";68872;"VILLANUEVA";45,2875410913873
"928";68895;"ZAPATOCA";44,8346153846154
"929";70001;"SINCELEJO";45,4573061576827
"930";70110;"BUENAVISTA";43,697995951417
"931";70124;"CAIMITO";40,2610375670841
"932";70204;"COLOSO";41,1332673992674
"933";70215;"COROZAL";44,8513907692308
"934";70221;"COVEÑAS";40,0021589588659
"935";70230;"CHALÁN";41,2192307692308
"936";70233;"EL ROBLE";41,6002358974359
"937";70235;"GALERAS";44,7848132664437
"938";70265;"GUARANDA";41,9146088099934
"939";70400;"LA UNIÓN";44,3011217948718
"940";70418;"LOS PALMITOS";41,0067843232717
"941";70429;"MAJAGUAL";40,6177734735289
"942";70473;"MORROA";43,6444807692308
"943";70508;"OVEJAS";40,9592527472527
"944";70523;"PALMITO";40,4906288601909
"945";70670;"SAMPUÉS";41,7168695925751
"946";70678;"SAN BENITO ABAD";40,8946438746439
"947";70702;"SAN JUAN DE BETULIA";41,6410856864654
"948";70708;"SAN MARCOS";43,1453158868623
"949";70713;"SAN ONOFRE";40,9499584947427
"950";70717;"SAN PEDRO";44,2297621254248
"951";70742;"SAN LUIS DE SINCÉ";43,5736813186813
"952";70771;"SUCRE";40,3037083333333
"953";70820;"SANTIAGO DE TOLÚ";45,4382972898987
"954";70823;"TOLÚ VIEJO";41,8045721997301
"955";73001;"IBAGUÉ";45,9020822018125
"956";73024;"ALPUJARRA";45,0073578595318
"957";73026;"ALVARADO";42,2236752136752
"958";73030;"AMBALEMA";41,0769551282051
"959";73043;"ANZOÁTEGUI";44,26525
"960";73055;"ARMERO GUAYABAL";42,0752662721894
"961";73067;"ATACO";42,4428986245543
"962";73124;"CAJAMARCA";43,6902171215881
"963";73148;"CARMEN DE APICALÁ";43,0664923076923
"964";73152;"CASABIANCA";43,4664408725603
"965";73168;"CHAPARRAL";42,1847317031754
"966";73200;"COELLO";41,6992979835698
"967";73217;"COYAIMA";39,8195822720326
"968";73226;"CUNDAY";41,8708676923077
"969";73236;"DOLORES";43,9561612426036
"970";73268;"ESPINAL";43,4690461832622
"971";73270;"FALAN";45,4061052631579
"972";73275;"FLANDES";41,2489760914761
"973";73283;"FRESNO";43,4446312217195
"974";73319;"GUAMO";41,4351884700665
"975";73347;"HERVEO";43,837133825079
"976";73349;"HONDA";43,4496681749623
"977";73352;"ICONONZO";43,4054036087369
"978";73408;"LÉRIDA";42,0236947304664
"979";73411;"LÍBANO";45,4125519189234
"980";73443;"SAN SEBASTIÁN DE MARIQUITA";44,6086364310064
"981";73449;"MELGAR";44,4410321514423
"982";73461;"MURILLO";43,0927243589744
"983";73483;"NATAGAIMA";41,4771419098143
"984";73504;"ORTEGA";42,0701823517082
"985";73520;"PALOCABILDO";43,0202197802198
"986";73547;"PIEDRAS";44,3132867132867
"987";73555;"PLANADAS";41,3146108597285
"988";73563;"PRADO";43,2898617788462
"989";73585;"PURIFICACIÓN";41,7420145530145
"990";73616;"RIOBLANCO";43,3483811710677
"991";73622;"RONCESVALLES";42,6921245421245
"992";73624;"ROVIRA";43,6508484648399
"993";73671;"SALDAÑA";42,1532391102873
"994";73675;"SAN ANTONIO";43,2622168382798
"995";73678;"SAN LUIS";43,9360361496427
"996";73686;"SANTA ISABEL";44,5113752913753
"997";73770;"SUÁREZ";43,04
"998";73854;"VALLE DE SAN JUAN";42,6876322115385
"999";73861;"VENADILLO";45,0922451532208
"1000";73870;"VILLAHERMOSA";43,5410037523452
"1001";73873;"VILLARRICA";43,1498524762908
"1002";76001;"CALI";46,0595997136447
"1003";76020;"ALCALÁ";41,6429038461538
"1004";76036;"ANDALUCÍA";43,939128959276
"1005";76041;"ANSERMANUEVO";43,0093947963801
"1006";76054;"ARGELIA";42,5785145888594
"1007";76100;"BOLÍVAR";43,7618472004186
"1008";76109;"BUENAVENTURA";41,7070698749067
"1009";76111;"GUADALAJARA DE BUGA";45,9010142412332
"1010";76113;"BUGALAGRANDE";42,6159850581074
"1011";76122;"CAICEDONIA";43,1297765363129
"1012";76126;"CALIMA";44,2662237762238
"1013";76130;"CANDELARIA";44,1520578213733
"1014";76147;"CARTAGO";44,0747254729636
"1015";76233;"DAGUA";42,9013751721424
"1016";76243;"EL ÁGUILA";42,444933855953
"1017";76246;"EL CAIRO";43,4081538461538
"1018";76248;"EL CERRITO";42,5368559970835
"1019";76250;"EL DOVIO";47,4624339839265
"1020";76275;"FLORIDA";43,1996416083916
"1021";76306;"GINEBRA";46,0298294465715
"1022";76318;"GUACARÍ";42,6044461538462
"1023";76364;"JAMUNDÍ";44,0485011895321
"1024";76377;"LA CUMBRE";44,9646103238866
"1025";76400;"LA UNIÓN";43,2697423716426
"1026";76403;"LA VICTORIA";43,1702449505801
"1027";76497;"OBANDO";41,4269690011481
"1028";76520;"PALMIRA";46,8596835876674
"1029";76563;"PRADERA";43,9266832245245
"1030";76606;"RESTREPO";44,5653059033989
"1031";76616;"RIOFRÍO";43,0198981900452
"1032";76622;"ROLDANILLO";45,8680201048951
"1033";76670;"SAN PEDRO";42,8306232453678
"1034";76736;"SEVILLA";44,701435669008
"1035";76823;"TORO";42,3753500432152
"1036";76828;"TRUJILLO";43,3029909502262
"1037";76834;"TULUÁ";44,8410491909006
"1038";76845;"ULLOA";44,362079002079
"1039";76863;"VERSALLES";43,3040900562852
"1040";76869;"VIJES";43,7144069015097
"1041";76890;"YOTOCO";43,2385618729097
"1042";76892;"YUMBO";44,2265529207635
"1043";76895;"ZARZAL";41,8499908786865
"1044";81001;"ARAUCA";43,697664678179
"1045";81065;"ARAUQUITA";43,9815811965812
"1046";81220;"CRAVO NORTE";43,2346153846154
"1047";81300;"FORTUL";44,3728271213323
"1048";81591;"PUERTO RONDÓN";43,9338461538462
"1049";81736;"SARAVENA";44,7948017034868
"1050";81794;"TAME";43,8320954045954
"1051";85001;"YOPAL";44,8616755652231
"1052";85010;"AGUAZUL";44,3234220532319
"1053";85015;"CHÁMEZA";41,0987179487179
"1054";85125;"HATO COROZAL";42,5395417348609
"1055";85136;"LA SALINA";44,96
"1056";85139;"MANÍ";42,7604017094017
"1057";85162;"MONTERREY";44,8377764423077
"1058";85225;"NUNCHÍA";42,6563095238095
"1059";85230;"OROCUÉ";43,4704097771387
"1060";85250;"PAZ DE ARIPORO";43,6961447320452
"1061";85263;"PORE";43,7170094191523
"1062";85279;"RECETOR";42,4038461538462
"1063";85300;"SABANALARGA";42,1495904095904
"1064";85315;"SÁCAMA";45,9030769230769
"1065";85325;"SAN LUIS DE PALENQUE";46,7144481605351
"1066";85400;"TÁMARA";42,4814409534128
"1067";85410;"TAURAMENA";44,7595681925437
"1068";85430;"TRINIDAD";42,29442002442
"1069";85440;"VILLANUEVA";43,4278346935232
"1070";86001;"MOCOA";45,6138986760039
"1071";86219;"COLÓN";46,5883673469388
"1072";86320;"ORITO";43,7103633387889
"1073";86568;"PUERTO ASÍS";43,2918126022913
"1074";86569;"PUERTO CAICEDO";42,081459721381
"1075";86571;"PUERTO GUZMÁN";42,8023164335664
"1076";86573;"PUERTO LEGUÍZAMO";43,837027027027
"1077";86749;"SIBUNDOY";46,7065397478775
"1078";86755;"SAN FRANCISCO";44,5982840236686
"1079";86757;"SAN MIGUEL";42,8384289044289
"1080";86760;"SANTIAGO";42,600451366815
"1081";86865;"VALLE DEL GUAMUEZ";44,0355526315789
"1082";86885;"VILLAGARZÓN";44,6083053193593
"1083";88001;"SAN ANDRÉS";44,3768159304559
"1084";88564;"PROVIDENCIA";43,45
"1085";91001;"LETICIA";42,273188034188
"1086";91405;"LA CHORRERA";39,38
"1087";91407;"LA PEDRERA";40,1292307692308
"1088";91540;"PUERTO NARIÑO";39,3518714121699
"1089";91669;"PUERTO SANTANDER";41,2461538461538
"1090";91798;"TARAPACÁ";40,5046153846154
"1091";94001;"INÍRIDA";44,9813193202147
"1092";95001;"SAN JOSÉ DEL GUAVIARE";43,5200868828142
"1093";95015;"CALAMAR";42,7795500725689
"1094";95025;"EL RETORNO";41,3664809206542
"1095";95200;"MIRAFLORES";44,1066666666667
"1096";97001;"MITÚ";41,7093782929399
"1097";97161;"CARURÚ";42,0730769230769
"1098";97666;"TARAIRA";43,1307692307692
"1099";97889;"YAVARATÉ";39,5015384615385
"1100";99001;"PUERTO CARREÑO";42,3306739278421
"1101";99524;"LA PRIMAVERA";44,108
"1102";99624;"SANTA ROSALÍA";45,0553846153846
"1103";99773;"CUMARIBO";41,5284149184149
